lsoa11cd,lad19cd,lad19nm,index_domain,decile,rank,score,year
E01006107,E08000009,Trafford,"Education, Skills and Training",2,5343,40.003,2015
E01006107,E08000009,Trafford,Employment,2,4302,0.212,2015
E01006107,E08000009,Trafford,Health Deprivation and Disability,2,5012,0.923,2015
E01006107,E08000009,Trafford,Income,2,5263,0.254,2015
E01006107,E08000009,Trafford,Income Deprivation Affecting Children,2,3945,0.368,2015
E01006107,E08000009,Trafford,Income Deprivation Affecting Older People,3,7008,0.276,2015
E01006107,E08000009,Trafford,Index of Multiple Deprivation,2,5556,36.653,2015
E01006107,E08000009,Trafford,Living Environment,5,14051,20.864,2015
E01006108,E08000009,Trafford,Barriers to Housing and Services,2,5967,31.307,2015
E01006108,E08000009,Trafford,Crime,4,10599,0.386,2015
E01006108,E08000009,Trafford,"Education, Skills and Training",1,898,68.26,2015
E01006108,E08000009,Trafford,Employment,1,627,0.325,2015
E01006108,E08000009,Trafford,Health Deprivation and Disability,1,1059,1.681,2015
E01006108,E08000009,Trafford,Income,1,366,0.443,2015
E01006108,E08000009,Trafford,Income Deprivation Affecting Children,1,260,0.565,2015
E01006108,E08000009,Trafford,Income Deprivation Affecting Older People,1,2889,0.382,2015
E01006108,E08000009,Trafford,Index of Multiple Deprivation,1,679,63.025,2015
E01006108,E08000009,Trafford,Living Environment,9,28360,5.833,2015
E01006109,E08000009,Trafford,Barriers to Housing and Services,3,7015,29.688,2015
E01006109,E08000009,Trafford,Crime,3,8620,0.529,2015
E01006109,E08000009,Trafford,"Education, Skills and Training",2,4642,42.762,2015
E01006109,E08000009,Trafford,Employment,1,918,0.307,2015
E01006109,E08000009,Trafford,Health Deprivation and Disability,2,4426,0.997,2015
E01006109,E08000009,Trafford,Income,1,1165,0.379,2015
E01006109,E08000009,Trafford,Income Deprivation Affecting Children,1,2645,0.407,2015
E01006109,E08000009,Trafford,Income Deprivation Affecting Older People,1,981,0.486,2015
E01006109,E08000009,Trafford,Index of Multiple Deprivation,1,1798,52.507,2015
E01006109,E08000009,Trafford,Living Environment,4,10482,26.551,2015
E01006110,E08000009,Trafford,Barriers to Housing and Services,7,22420,15.497,2015
E01006110,E08000009,Trafford,Crime,7,21468,-0.327,2015
E01006110,E08000009,Trafford,"Education, Skills and Training",5,14105,19.543,2015
E01006110,E08000009,Trafford,Employment,3,8241,0.158,2015
E01006110,E08000009,Trafford,Health Deprivation and Disability,4,10200,0.432,2015
E01006110,E08000009,Trafford,Income,2,6392,0.232,2015
E01006110,E08000009,Trafford,Income Deprivation Affecting Children,3,7233,0.288,2015
E01006110,E08000009,Trafford,Income Deprivation Affecting Older People,2,4047,0.344,2015
E01006110,E08000009,Trafford,Index of Multiple Deprivation,4,10974,24.788,2015
E01006110,E08000009,Trafford,Living Environment,5,13828,21.203,2015
E01006111,E08000009,Trafford,Barriers to Housing and Services,4,12242,23.837,2015
E01006111,E08000009,Trafford,Crime,7,22192,-0.376,2015
E01006111,E08000009,Trafford,"Education, Skills and Training",3,8747,29.603,2015
E01006111,E08000009,Trafford,Employment,2,3878,0.22,2015
E01006111,E08000009,Trafford,Health Deprivation and Disability,3,8982,0.537,2015
E01006111,E08000009,Trafford,Income,1,1569,0.359,2015
E01006111,E08000009,Trafford,Income Deprivation Affecting Children,1,1762,0.443,2015
E01006111,E08000009,Trafford,Income Deprivation Affecting Older People,1,751,0.509,2015
E01006111,E08000009,Trafford,Index of Multiple Deprivation,2,5144,37.972,2015
E01006111,E08000009,Trafford,Living Environment,4,12474,23.227,2015
E01006112,E08000009,Trafford,Barriers to Housing and Services,4,13019,23.149,2015
E01006112,E08000009,Trafford,Crime,2,5631,0.765,2015
E01006112,E08000009,Trafford,"Education, Skills and Training",3,8170,31.053,2015
E01006112,E08000009,Trafford,Employment,2,3369,0.23,2015
E01006112,E08000009,Trafford,Health Deprivation and Disability,1,3082,1.195,2015
E01006112,E08000009,Trafford,Income,1,1788,0.349,2015
E01006112,E08000009,Trafford,Income Deprivation Affecting Children,2,4470,0.353,2015
E01006112,E08000009,Trafford,Income Deprivation Affecting Older People,1,530,0.536,2015
E01006112,E08000009,Trafford,Index of Multiple Deprivation,2,3319,44.426,2015
E01006112,E08000009,Trafford,Living Environment,4,10331,26.823,2015
E01006113,E08000009,Trafford,Barriers to Housing and Services,8,26147,12.432,2015
E01006113,E08000009,Trafford,Crime,3,7293,0.628,2015
E01006113,E08000009,Trafford,"Education, Skills and Training",7,22103,9.767,2015
E01006113,E08000009,Trafford,Employment,4,11146,0.131,2015
E01006113,E08000009,Trafford,Health Deprivation and Disability,4,11780,0.308,2015
E01006113,E08000009,Trafford,Income,4,11210,0.163,2015
E01006113,E08000009,Trafford,Income Deprivation Affecting Children,6,18796,0.122,2015
E01006113,E08000009,Trafford,Income Deprivation Affecting Older People,2,4593,0.33,2015
E01006113,E08000009,Trafford,Index of Multiple Deprivation,5,13456,21.015,2015
E01006113,E08000009,Trafford,Living Environment,4,11543,24.752,2015
E01006114,E08000009,Trafford,Barriers to Housing and Services,6,19004,18.254,2015
E01006114,E08000009,Trafford,Crime,4,11672,0.316,2015
E01006114,E08000009,Trafford,"Education, Skills and Training",5,13202,20.809,2015
E01006114,E08000009,Trafford,Employment,2,5962,0.186,2015
E01006114,E08000009,Trafford,Health Deprivation and Disability,3,6868,0.724,2015
E01006114,E08000009,Trafford,Income,2,4899,0.262,2015
E01006114,E08000009,Trafford,Income Deprivation Affecting Children,2,5313,0.331,2015
E01006114,E08000009,Trafford,Income Deprivation Affecting Older People,1,3080,0.375,2015
E01006114,E08000009,Trafford,Index of Multiple Deprivation,3,7906,30.691,2015
E01006114,E08000009,Trafford,Living Environment,5,13403,21.81,2015
E01006115,E08000009,Trafford,Barriers to Housing and Services,7,19770,17.629,2015
E01006115,E08000009,Trafford,Crime,2,5763,0.753,2015
E01006115,E08000009,Trafford,"Education, Skills and Training",6,18978,13.116,2015
E01006115,E08000009,Trafford,Employment,3,7584,0.166,2015
E01006115,E08000009,Trafford,Health Deprivation and Disability,2,4964,0.929,2015
E01006115,E08000009,Trafford,Income,2,6086,0.238,2015
E01006115,E08000009,Trafford,Income Deprivation Affecting Children,5,15194,0.162,2015
E01006115,E08000009,Trafford,Income Deprivation Affecting Older People,1,3079,0.375,2015
E01006115,E08000009,Trafford,Index of Multiple Deprivation,3,7850,30.804,2015
E01006115,E08000009,Trafford,Living Environment,3,7716,32.17,2015
E01006116,E08000009,Trafford,Barriers to Housing and Services,10,31241,6.815,2015
E01006116,E08000009,Trafford,Crime,10,30566,-1.163,2015
E01006116,E08000009,Trafford,"Education, Skills and Training",7,20350,11.636,2015
E01006116,E08000009,Trafford,Employment,7,22239,0.071,2015
E01006116,E08000009,Trafford,Health Deprivation and Disability,7,20477,-0.291,2015
E01006116,E08000009,Trafford,Income,7,22947,0.073,2015
E01006116,E08000009,Trafford,Income Deprivation Affecting Children,8,26160,0.065,2015
E01006116,E08000009,Trafford,Income Deprivation Affecting Older People,7,21920,0.105,2015
E01006116,E08000009,Trafford,Index of Multiple Deprivation,8,24853,9.474,2015
E01006116,E08000009,Trafford,Living Environment,4,9921,27.583,2015
E01006117,E08000009,Trafford,Barriers to Housing and Services,10,31837,5.696,2015
E01006117,E08000009,Trafford,Crime,6,19380,-0.186,2015
E01006117,E08000009,Trafford,"Education, Skills and Training",8,24799,7.229,2015
E01006117,E08000009,Trafford,Employment,7,21917,0.072,2015
E01006117,E08000009,Trafford,Health Deprivation and Disability,7,22007,-0.407,2015
E01006117,E08000009,Trafford,Income,8,25858,0.059,2015
E01006117,E08000009,Trafford,Income Deprivation Affecting Children,8,25509,0.069,2015
E01006117,E08000009,Trafford,Income Deprivation Affecting Older People,9,29186,0.061,2015
E01006117,E08000009,Trafford,Index of Multiple Deprivation,9,27556,7.352,2015
E01006117,E08000009,Trafford,Living Environment,7,22316,11.134,2015
E01006118,E08000009,Trafford,Barriers to Housing and Services,8,24490,13.833,2015
E01006118,E08000009,Trafford,Crime,8,25350,-0.613,2015
E01006118,E08000009,Trafford,"Education, Skills and Training",6,19696,12.36,2015
E01006118,E08000009,Trafford,Employment,4,10243,0.138,2015
E01006118,E08000009,Trafford,Health Deprivation and Disability,2,6293,0.781,2015
E01006118,E08000009,Trafford,Income,4,10931,0.166,2015
E01006118,E08000009,Trafford,Income Deprivation Affecting Children,6,16876,0.143,2015
E01006118,E08000009,Trafford,Income Deprivation Affecting Older People,3,7231,0.271,2015
E01006118,E08000009,Trafford,Index of Multiple Deprivation,5,14011,20.265,2015
E01006118,E08000009,Trafford,Living Environment,6,19209,14.224,2015
E01006119,E08000009,Trafford,Barriers to Housing and Services,10,31173,6.939,2015
E01006119,E08000009,Trafford,Crime,5,16060,0.031,2015
E01006119,E08000009,Trafford,"Education, Skills and Training",7,22457,9.397,2015
E01006119,E08000009,Trafford,Employment,7,21349,0.074,2015
E01006119,E08000009,Trafford,Health Deprivation and Disability,6,19096,-0.199,2015
E01006119,E08000009,Trafford,Income,8,23187,0.072,2015
E01006119,E08000009,Trafford,Income Deprivation Affecting Children,6,18365,0.126,2015
E01006119,E08000009,Trafford,Income Deprivation Affecting Older People,9,27402,0.072,2015
E01006119,E08000009,Trafford,Index of Multiple Deprivation,8,24523,9.746,2015
E01006119,E08000009,Trafford,Living Environment,6,17282,16.468,2015
E01006120,E08000009,Trafford,Barriers to Housing and Services,10,32153,4.916,2015
E01006120,E08000009,Trafford,Crime,9,28629,-0.916,2015
E01006120,E08000009,Trafford,"Education, Skills and Training",9,28384,4.153,2015
E01006120,E08000009,Trafford,Employment,8,23277,0.067,2015
E01006120,E08000009,Trafford,Health Deprivation and Disability,7,20023,-0.26,2015
E01006120,E08000009,Trafford,Income,9,27075,0.054,2015
E01006120,E08000009,Trafford,Income Deprivation Affecting Children,9,27562,0.056,2015
E01006120,E08000009,Trafford,Income Deprivation Affecting Older People,9,29025,0.062,2015
E01006120,E08000009,Trafford,Index of Multiple Deprivation,9,28882,6.238,2015
E01006120,E08000009,Trafford,Living Environment,6,18513,15.034,2015
E01006121,E08000009,Trafford,Barriers to Housing and Services,5,13275,22.932,2015
E01006121,E08000009,Trafford,Crime,6,18635,-0.135,2015
E01006121,E08000009,Trafford,"Education, Skills and Training",5,13558,20.277,2015
E01006121,E08000009,Trafford,Employment,5,14432,0.108,2015
E01006121,E08000009,Trafford,Health Deprivation and Disability,4,11045,0.365,2015
E01006121,E08000009,Trafford,Income,6,17799,0.103,2015
E01006121,E08000009,Trafford,Income Deprivation Affecting Children,6,16531,0.147,2015
E01006121,E08000009,Trafford,Income Deprivation Affecting Older People,7,21132,0.111,2015
E01006121,E08000009,Trafford,Index of Multiple Deprivation,5,15946,17.947,2015
E01006121,E08000009,Trafford,Living Environment,5,15498,18.85,2015
E01006122,E08000009,Trafford,Barriers to Housing and Services,7,22252,15.636,2015
E01006122,E08000009,Trafford,Crime,10,29788,-1.052,2015
E01006122,E08000009,Trafford,"Education, Skills and Training",8,25398,6.703,2015
E01006122,E08000009,Trafford,Employment,7,22051,0.071,2015
E01006122,E08000009,Trafford,Health Deprivation and Disability,6,17807,-0.111,2015
E01006122,E08000009,Trafford,Income,8,26133,0.058,2015
E01006122,E08000009,Trafford,Income Deprivation Affecting Children,8,25205,0.071,2015
E01006122,E08000009,Trafford,Income Deprivation Affecting Older People,9,27569,0.071,2015
E01006122,E08000009,Trafford,Index of Multiple Deprivation,9,27589,7.327,2015
E01006122,E08000009,Trafford,Living Environment,9,26513,7.443,2015
E01006123,E08000009,Trafford,Barriers to Housing and Services,10,31631,6.104,2015
E01006123,E08000009,Trafford,Crime,9,27725,-0.822,2015
E01006123,E08000009,Trafford,"Education, Skills and Training",9,26901,5.397,2015
E01006123,E08000009,Trafford,Employment,7,21564,0.073,2015
E01006123,E08000009,Trafford,Health Deprivation and Disability,6,17806,-0.111,2015
E01006123,E08000009,Trafford,Income,7,22982,0.073,2015
E01006123,E08000009,Trafford,Income Deprivation Affecting Children,6,19361,0.116,2015
E01006123,E08000009,Trafford,Income Deprivation Affecting Older People,10,29649,0.058,2015
E01006123,E08000009,Trafford,Index of Multiple Deprivation,9,26815,7.945,2015
E01006123,E08000009,Trafford,Living Environment,7,19769,13.664,2015
E01006124,E08000009,Trafford,Barriers to Housing and Services,9,27830,10.889,2015
E01006124,E08000009,Trafford,Crime,8,23254,-0.453,2015
E01006124,E08000009,Trafford,"Education, Skills and Training",9,28575,3.998,2015
E01006124,E08000009,Trafford,Employment,8,24323,0.063,2015
E01006124,E08000009,Trafford,Health Deprivation and Disability,7,22412,-0.437,2015
E01006124,E08000009,Trafford,Income,9,29378,0.043,2015
E01006124,E08000009,Trafford,Income Deprivation Affecting Children,10,30131,0.039,2015
E01006124,E08000009,Trafford,Income Deprivation Affecting Older People,10,30532,0.051,2015
E01006124,E08000009,Trafford,Index of Multiple Deprivation,10,29769,5.481,2015
E01006124,E08000009,Trafford,Living Environment,8,23454,10.106,2015
E01006125,E08000009,Trafford,Barriers to Housing and Services,6,19580,17.78,2015
E01006125,E08000009,Trafford,Crime,7,21311,-0.316,2015
E01006125,E08000009,Trafford,"Education, Skills and Training",6,17055,15.527,2015
E01006125,E08000009,Trafford,Employment,4,12886,0.118,2015
E01006125,E08000009,Trafford,Health Deprivation and Disability,5,15624,0.034,2015
E01006125,E08000009,Trafford,Income,6,18541,0.098,2015
E01006125,E08000009,Trafford,Income Deprivation Affecting Children,6,18641,0.123,2015
E01006125,E08000009,Trafford,Income Deprivation Affecting Older People,8,23166,0.097,2015
E01006125,E08000009,Trafford,Index of Multiple Deprivation,6,19153,14.488,2015
E01006125,E08000009,Trafford,Living Environment,8,24931,8.78,2015
E01006126,E08000009,Trafford,Barriers to Housing and Services,7,20610,16.925,2015
E01006126,E08000009,Trafford,Crime,5,13201,0.216,2015
E01006126,E08000009,Trafford,"Education, Skills and Training",3,6609,35.708,2015
E01006126,E08000009,Trafford,Employment,2,6227,0.182,2015
E01006126,E08000009,Trafford,Health Deprivation and Disability,2,3345,1.154,2015
E01006126,E08000009,Trafford,Income,3,6716,0.226,2015
E01006126,E08000009,Trafford,Income Deprivation Affecting Children,3,7891,0.276,2015
E01006126,E08000009,Trafford,Income Deprivation Affecting Older People,3,8865,0.242,2015
E01006126,E08000009,Trafford,Index of Multiple Deprivation,3,7529,31.495,2015
E01006126,E08000009,Trafford,Living Environment,8,23158,10.368,2015
E01006127,E08000009,Trafford,Barriers to Housing and Services,6,18033,19.033,2015
E01006127,E08000009,Trafford,Crime,7,21255,-0.313,2015
E01006127,E08000009,Trafford,"Education, Skills and Training",5,15618,17.345,2015
E01006127,E08000009,Trafford,Employment,5,15162,0.104,2015
E01006127,E08000009,Trafford,Health Deprivation and Disability,6,16676,-0.039,2015
E01006127,E08000009,Trafford,Income,7,20071,0.089,2015
E01006127,E08000009,Trafford,Income Deprivation Affecting Children,7,20472,0.107,2015
E01006127,E08000009,Trafford,Income Deprivation Affecting Older People,6,19650,0.121,2015
E01006127,E08000009,Trafford,Index of Multiple Deprivation,7,20316,13.356,2015
E01006127,E08000009,Trafford,Living Environment,9,26903,7.077,2015
E01006128,E08000009,Trafford,Barriers to Housing and Services,10,31765,5.857,2015
E01006128,E08000009,Trafford,Crime,7,22200,-0.376,2015
E01006128,E08000009,Trafford,"Education, Skills and Training",9,28940,3.703,2015
E01006128,E08000009,Trafford,Employment,7,20408,0.078,2015
E01006128,E08000009,Trafford,Health Deprivation and Disability,5,15793,0.022,2015
E01006128,E08000009,Trafford,Income,8,23409,0.071,2015
E01006128,E08000009,Trafford,Income Deprivation Affecting Children,9,26905,0.06,2015
E01006128,E08000009,Trafford,Income Deprivation Affecting Older People,7,20327,0.117,2015
E01006128,E08000009,Trafford,Index of Multiple Deprivation,8,25186,9.209,2015
E01006128,E08000009,Trafford,Living Environment,5,15709,18.563,2015
E01006129,E08000009,Trafford,Barriers to Housing and Services,8,23416,14.718,2015
E01006129,E08000009,Trafford,Crime,7,22821,-0.42,2015
E01006129,E08000009,Trafford,"Education, Skills and Training",7,20216,11.792,2015
E01006129,E08000009,Trafford,Employment,3,9288,0.147,2015
E01006129,E08000009,Trafford,Health Deprivation and Disability,4,11116,0.359,2015
E01006129,E08000009,Trafford,Income,5,14799,0.127,2015
E01006129,E08000009,Trafford,Income Deprivation Affecting Children,7,21165,0.101,2015
E01006129,E08000009,Trafford,Income Deprivation Affecting Older People,6,16505,0.149,2015
E01006129,E08000009,Trafford,Index of Multiple Deprivation,5,16187,17.643,2015
E01006129,E08000009,Trafford,Living Environment,7,20617,12.779,2015
E01006130,E08000009,Trafford,Barriers to Housing and Services,9,29313,9.469,2015
E01006130,E08000009,Trafford,Crime,8,24949,-0.582,2015
E01006130,E08000009,Trafford,"Education, Skills and Training",8,23492,8.435,2015
